root_id,persistent_cluster,side,ito_lee_hemilineage,hartenstein_hemilineage,hemilineage_group,supervoxel_id,nps
720575940615708482,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,80997998029083963,AL_CRE_LAL
720575940628142352,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81490716609587599,AL_CRE_LAL
720575940632803212,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81490991487545635,AL_CRE_LAL
720575940632007983,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,80787716362558282,AL_CRE_LAL
720575940625584484,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81068366773261981,AL_CRE_LAL
720575940624356792,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81701548031603385,AL_CRE_LAL
720575940619078091,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81490579238084552,AL_CRE_LAL
720575940640258613,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81772054214458905,AL_CRE_LAL
720575940635689829,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81560947914897792,AL_CRE_LAL
720575940637183454,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81560741756396140,AL_CRE_LAL
720575940635847269,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81560947981956083,AL_CRE_LAL
720575940609112587,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81560741756396761,AL_CRE_LAL
720575940640314190,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,80646704063816534,AL_CRE_LAL
720575940648633988,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,80998066748553310,AL_CRE_LAL
720575940608345778,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,80997929309613867,AL_CRE_LAL
720575940623137997,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,80786823077043914,AL_CRE_LAL
720575940616758322,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81561222927056457,AL_CRE_LAL
720575940637136752,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81561429018515252,AL_CRE_LAL
720575940612347571,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81068435492738946,AL_CRE_LAL
720575940621500865,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81490647957786834,AL_CRE_LAL
720575940626579593,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81842422958690969,AL_CRE_LAL
720575940640955637,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81490304360329786,AL_CRE_LAL
720575940621585279,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81068366773252191,AL_CRE_LAL
720575940637623780,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81420897688547166,AL_CRE_LAL
720575940660217985,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81279198194386146,AL_CRE_LAL
720575940621416572,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81561154073238158,AL_CRE_LAL
720575940641621645,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81631247939517026,AL_CRE_LAL
720575940626378242,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81068435492739418,AL_CRE_LAL
720575940616198587,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81560947914797892,AL_CRE_LAL
720575940628326417,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81701616750777120,AL_CRE_LAL
720575940623792648,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,80716523052142771,AL_CRE_LAL
720575940632505359,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81068366773247489,AL_CRE_LAL
720575940610426578,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81631248006640611,AL_CRE_LAL
720575940660217729,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81068435492727976,AL_CRE_LAL
720575940621343838,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81560673036929727,AL_CRE_LAL
720575940649154681,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81490235573294831,AL_CRE_LAL
720575940618304670,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81701548031355064,AL_CRE_LAL
720575940634303132,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81068366773256544,AL_CRE_LAL
720575940634364311,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81561016701388329,AL_CRE_LAL
720575940605305777,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81490510451140314,AL_CRE_LAL
720575940622811400,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81561429018201101,AL_CRE_LAL
720575940638844504,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81701685470451560,AL_CRE_LAL
720575940618112310,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,80927629284917769,AL_CRE_LAL
720575940640020944,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81701685470394126,AL_CRE_LAL
720575940616486230,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81068366773259354,AL_CRE_LAL
720575940622650879,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81068366773245759,AL_CRE_LAL
720575940604008160,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81631385378504250,AL_CRE_LAL
720575940614858399,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81701685470255901,AL_CRE_LAL
720575940651758838,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81068366773245963,AL_CRE_LAL
720575940640986075,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81068298053775107,AL_CRE_LAL
720575940616197819,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,80927698004373657,AL_CRE_LAL
720575940624330281,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81490510518698165,AL_CRE_LAL
720575940637846947,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81138735517429793,AL_CRE_LAL
720575940634949311,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81138804236907484,AL_CRE_LAL
720575940628251907,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81701479311968306,AL_CRE_LAL
720575940626342174,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81068435492708420,AL_CRE_LAL
720575940612637554,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81138735517439517,AL_CRE_LAL
720575940630225403,right_0,right,ALl1_dorsal,BAlc_dorsal,ALl1_dorsal__0,81419935615936956,AL_CRE_LAL
720575940620694015,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77831473394789751,AMMC_SAD_WED
720575940630603091,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77831610900511159,AMMC_SAD_WED
720575940620980323,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78324604493824005,AMMC_SAD_WED
720575940625483962,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78254167030074952,AMMC_SAD_WED
720575940621800798,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77902117016767039,AMMC_SAD_WED
720575940646400644,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78254304468837626,AMMC_SAD_WED
720575940612523571,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78324741932818385,AMMC_SAD_WED
720575940617882397,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77831748272580935,AMMC_SAD_WED
720575940626153488,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77902048297279660,AMMC_SAD_WED
720575940618599277,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77761173370103727,AMMC_SAD_WED
720575940634877850,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77831748272584060,AMMC_SAD_WED
720575940634701407,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77690942064678664,AMMC_SAD_WED
720575940622577336,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78324604493538871,AMMC_SAD_WED
720575940622254375,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77972348388717330,AMMC_SAD_WED
720575940627410944,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77831679553201197,AMMC_SAD_WED
720575940639696755,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77972485760952514,AMMC_SAD_WED
720575940622004106,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78183729432419342,AMMC_SAD_WED
720575940630223052,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77901842205492124,AMMC_SAD_WED
720575940636679989,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77761242156114173,AMMC_SAD_WED
720575940624704393,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78324535774138722,AMMC_SAD_WED
720575940606332629,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77902048364006064,AMMC_SAD_WED
720575940646341486,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78254167030130360,AMMC_SAD_WED
720575940618392912,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78324673213090236,AMMC_SAD_WED
720575940637663662,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77972485827764597,AMMC_SAD_WED
720575940621242025,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78324535774246647,AMMC_SAD_WED
720575940627263375,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78113085877184129,AMMC_SAD_WED
720575940618066415,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78042854505144759,AMMC_SAD_WED
720575940623735482,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77972485760959582,AMMC_SAD_WED
720575940635282910,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77761448247915198,AMMC_SAD_WED
720575940630277175,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78254167030053415,AMMC_SAD_WED
720575940623233238,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78254167030099727,AMMC_SAD_WED
720575940604839200,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77972279669194275,AMMC_SAD_WED
720575940624245946,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78395041957314281,AMMC_SAD_WED
720575940616809401,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77902117016874231,AMMC_SAD_WED
720575940622778820,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77902185736221059,AMMC_SAD_WED
720575940629063418,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77902117016752272,AMMC_SAD_WED
720575940644072483,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77972485760962200,AMMC_SAD_WED
720575940603616800,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77690804625236574,AMMC_SAD_WED
720575940614840891,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78254235749375310,AMMC_SAD_WED
720575940616633925,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77831542180797612,AMMC_SAD_WED
720575940620731631,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77902048297273429,AMMC_SAD_WED
720575940614310802,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78324604493726373,AMMC_SAD_WED
720575940610638434,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77831404675131628,AMMC_SAD_WED
720575940607188036,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77761104650269756,AMMC_SAD_WED
720575940612146174,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77690873345372628,AMMC_SAD_WED
720575940611277293,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77901979644471362,AMMC_SAD_WED
720575940619942859,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77831542114229536,AMMC_SAD_WED
720575940621575774,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77902117016746712,AMMC_SAD_WED
720575940607570185,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77972485760952603,AMMC_SAD_WED
720575940610358990,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78254167029761470,AMMC_SAD_WED
720575940632084705,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77902117016752489,AMMC_SAD_WED
720575940609673369,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78254235749697627,AMMC_SAD_WED
720575940618524481,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77831748272574252,AMMC_SAD_WED
720575940630028359,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77831816992041481,AMMC_SAD_WED
720575940619405812,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78324604493817251,AMMC_SAD_WED
720575940624872179,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77761379528529528,AMMC_SAD_WED
720575940615226086,left_3,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78254098176614549,AMMC_SAD_WED
720575940628016983,left_8,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78254029457115849,AMMC_SAD_WED
720575940603195494,left_8,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78183660712942897,AMMC_SAD_WED
720575940627455621,left_8,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78183729432409431,AMMC_SAD_WED
720575940659098241,left_8,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78042923224608485,AMMC_SAD_WED
720575940611388141,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81491128993885914,AMMC_SAD_WED
720575940609522382,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80928454119722993,AMMC_SAD_WED
720575940610077026,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81420485439194044,AMMC_SAD_WED
720575940618758753,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81490785463600848,AMMC_SAD_WED
720575940627957719,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81069054101773485,AMMC_SAD_WED
720575940606010569,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81490922902698788,AMMC_SAD_WED
720575940608035374,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81491060341184180,AMMC_SAD_WED
720575940654117025,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754077084111,AMMC_SAD_WED
720575940632829507,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998685357610949,AMMC_SAD_WED
720575940644345652,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998685357603944,AMMC_SAD_WED
720575940627235386,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754077067525,AMMC_SAD_WED
720575940639205198,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80716454667939695,AMMC_SAD_WED
720575940619034806,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754077041577,AMMC_SAD_WED
720575940603636913,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81561360299278132,AMMC_SAD_WED
720575940611988391,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754077068831,AMMC_SAD_WED
720575940624087283,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81561497738212308,AMMC_SAD_WED
720575940618409797,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754077072931,AMMC_SAD_WED
720575940622097959,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81420829036605634,AMMC_SAD_WED
720575940606336213,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80928385400273140,AMMC_SAD_WED
720575940616804806,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81561429018729175,AMMC_SAD_WED
720575940614450774,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81279954176009353,AMMC_SAD_WED
720575940622168088,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754077075890,AMMC_SAD_WED
720575940611864243,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754077079900,AMMC_SAD_WED
720575940621339686,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998685357617157,AMMC_SAD_WED
720575940609843865,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81491197780413308,AMMC_SAD_WED
720575940642412941,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81631660390569725,AMMC_SAD_WED
720575940624109464,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81561429018608550,AMMC_SAD_WED
720575940626798101,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998891583208755,AMMC_SAD_WED
720575940625454596,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998685357643977,AMMC_SAD_WED
720575940609648395,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754077066229,AMMC_SAD_WED
720575940609076693,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81069122821234486,AMMC_SAD_WED
720575940632122464,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81491128993814212,AMMC_SAD_WED
720575940629913169,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81209722870666619,AMMC_SAD_WED
720575940615723077,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754077084080,AMMC_SAD_WED
720575940635547113,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81209516712365810,AMMC_SAD_WED
720575940609832410,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754077061926,AMMC_SAD_WED
720575940614633867,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754077075879,AMMC_SAD_WED
720575940634599792,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77901979845923100,AMMC_SAD_WED
720575940630131218,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998685357634687,AMMC_SAD_WED
720575940624878602,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754077084258,AMMC_SAD_WED
720575940624795017,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81491129061221979,AMMC_SAD_WED
720575940635054072,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81209791523474257,AMMC_SAD_WED
720575940626562570,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81280022895296791,AMMC_SAD_WED
720575940613380914,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,78183248597472007,AMMC_SAD_WED
720575940621815766,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998685357591337,AMMC_SAD_WED
720575940612153086,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81631729043237544,AMMC_SAD_WED
720575940634606693,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754077067538,AMMC_SAD_WED
720575940639241279,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81069122821244408,AMMC_SAD_WED
720575940620758221,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998685357592677,AMMC_SAD_WED
720575940615408059,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81491197780588298,AMMC_SAD_WED
720575940623873829,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998685357597089,AMMC_SAD_WED
720575940625683176,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81350254200569048,AMMC_SAD_WED
720575940617431325,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754144429353,AMMC_SAD_WED
720575940621043753,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,77691079771896950,AMMC_SAD_WED
720575940607371076,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81561291646658495,AMMC_SAD_WED
720575940634915576,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81561291579535152,AMMC_SAD_WED
720575940637687605,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998754144323272,AMMC_SAD_WED
720575940628910095,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81561429085511260,AMMC_SAD_WED
720575940631631564,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,81561360365867599,AMMC_SAD_WED
720575940632715359,right_0,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__0,80998685357601725,AMMC_SAD_WED
720575940620348769,left_0,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__1,78113292035457949,AMMC_PVLP_SAD
720575940609268491,left_0,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__1,77972554547066187,AMMC_PVLP_SAD
720575940633397023,right_7,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__1,80998754077049944,AMMC_PVLP_SAD
720575940630788919,right_7,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__1,80998754077078786,AMMC_PVLP_SAD
720575940629926159,left_11,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__10,78816429587635135,AL_LH_MB_CA
720575940640032896,left_11,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__10,78746060843422031,AL_LH_MB_CA
720575940644258327,left_11,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__10,78746060843492169,AL_LH_MB_CA
720575940642492576,right_11,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__10,80575785630617094,AL_LH_MB_CA
720575940613864401,right_11,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__10,81420279213401567,AL_LH_MB_CA
720575940618210614,left_1,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__2,78605873245011266,AL_PLP_VES
720575940633074145,left_1,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__2,78605941964593799,AL_PLP_VES
720575940617422641,left_1,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__2,78605873244910656,AL_PLP_VES
720575940637449023,right_1,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__2,80717141728420492,AL_PLP_VES
720575940622331882,right_1,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__2,80717141661966645,AL_PLP_VES
720575940630275269,right_1,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__2,80717073008855387,AL_PLP_VES
720575940619838912,left_2,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__3,78535229488839560,AL_LH_MB_CA
720575940639680957,left_2,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__3,78605529513317970,AL_LH_MB_CA
720575940637009636,left_2,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__3,77337037095135136,AL_LH_MB_CA
720575940620068518,left_2,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__3,78535229488827395,AL_LH_MB_CA
720575940640398477,left_2,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__3,78535160769310971,AL_LH_MB_CA
720575940637231593,left_2,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__3,77266668350937924,AL_LH_MB_CA
720575940633499548,right_4,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__3,82262986559357608,AL_LH_MB_CA
720575940632868563,right_4,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__3,82262986559357493,AL_LH_MB_CA
720575940621333696,right_4,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__3,82122317790387059,AL_LH_MB_CA
720575940609891886,right_10,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__3,80857466699145592,AL_LH_MB_CA
720575940628035543,right_10,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__3,80223598446913244,AL_LH_MB_CA
720575940622574532,right_10,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__3,81559299184424208,AL_LH_MB_CA
720575940620920831,left_4,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__4,79168342161807006,AL_PLP_WED
720575940613613619,left_4,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__4,79027604606945070,AL_PLP_WED
720575940625805084,left_4,left,ALl1_ventral,BAlc_ventral,ALl1_ventral__4,79238642186732594,AL_PLP_WED
720575940612598499,right_8,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__4,80223941977078360,AL_PLP_WED
720575940604412588,right_8,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__4,80224010696607352,AL_PLP_WED
720575940628514647,right_8,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__4,80364748184608822,AL_PLP_WED
720575940628504919,right_8,right,ALl1_ventral,BAlc_ventral,ALl1_ventral__4,80294379440696616,AL_PLP_WED
