supervoxel_id	root_id	pos_x	pos_y	pos_z	soma_x	soma_y	soma_z	nucleus_id	flow	super_class	cell_class	cell_sub_class	cell_type	hemibrain_type	ito_lee_hemilineage	hartenstein_hemilineage	morphology_group	top_nt	top_nt_conf	side	nerve	vfb_id	fbbt_id	status
78605392141684384	720575940617623894	116288	58224	1948	116288.0	58224.0	1948.0	3721756.0		not_a_neuron	glia							acetylcholine	0.31440845131874084	left				
81561635311165542	720575940645140680	159336	69456	1772	159336.0	69456.0	1772.0	6889177.0		not_a_neuron	glia							acetylcholine	0.36952435970306396	right				
78324673146191686	720575940632222604	111936	70176	2370	111936.0	70176.0	2370.0	3142115.0		not_a_neuron	glia							serotonin	0.3991812765598297	left				
78113773071960458	720575940635134362	109192	73296	2254	109192.0	73296.0	2254.0	3141643.0		not_a_neuron	glia							gaba	0.41779395937919617	left				
81209654218264682	720575940612417558	153888	67928	2175	153888.0	67928.0	2175.0	6429762.0		not_a_neuron	glia							gaba	0.39957112073898315	right				
81773291366457985	720575940623577095	162184	77832	2185	162184.0	77832.0	2185.0	6916259.0		not_a_neuron	glia							acetylcholine	0.3232923746109009	right				
80365366727135556	720575940642240928	141568	69536	2204	141568.0	69536.0	2204.0	5790684.0		not_a_neuron	glia							acetylcholine	0.3218078911304474	right				
80648009800853964	720575940616974365	145912	86832	1537	145912.0	86832.0	1537.0	5870951.0		not_a_neuron	glia							<NA>		right				
77832435534266639	720575940626268222	105360	74376	2294	105360.0	74376.0	2294.0	2685599.0		not_a_neuron	glia							serotonin	0.5098245739936829	left				
80856779504207301	720575940629493035	148872	52608	857	148872.0	52608.0	857.0	6377667.0		not_a_neuron	glia							acetylcholine	0.4031221568584442	right				
81208554639550318	720575940630794106	154040	50824	1679	154040.0	50824.0	1679.0	6384582.0		not_a_neuron	glia							dopamine	0.26775264739990234	right				
81841804953629543	720575940612344985	163533	50571	4559	162672.0	51992.0	4439.0	6846233.0		not_a_neuron	glia							gaba	0.29643338918685913	right				
78886592105776769	720575940640809461	120120	54384	583	120120.0	54384.0	583.0	3691376.0		not_a_neuron	glia							acetylcholine	0.874652624130249	left				
79447961913791963	720575940624921744	128528	30552	3601	128528.0	30552.0	3601.0	4395700.0		not_a_neuron	glia							dopamine	0.7127825617790222	center				
78464792159046476	720575940624212494	114096	60712	2214	114096.0	60712.0	2214.0	3103659.0		not_a_neuron	glia							acetylcholine	0.7156394124031067	left				
80715079942930995	720575940627955279	146836	37824	779						not_a_neuron	glia							<NA>		right				
79309629674494283	720575940633274268	126376	67024	4256	126376.0	67024.0	4256.0	4649329.0		not_a_neuron	glia							gaba	0.8867775797843933	center				
80081349331030095	720575940623369315	137408	31808	3680	137408.0	31808.0	3680.0	4943408.0		not_a_neuron	glia							<NA>		right				
80224492068529269	720575940617939323	139960	68200	4452	139960.0	68200.0	4452.0	5793606.0		not_a_neuron	glia							glutamate	0.6077627539634705	right				
78111780676687255	720575940609565394	109024	42688	5685	109024.0	42688.0	5685.0	3052934.0		not_a_neuron	glia							<NA>		left				
78395041890283226	720575940621039649	113400	69456	2265	113400.0	69456.0	2265.0	3142413.0		not_a_neuron	glia							acetylcholine	0.3356512784957886	left				
80083892018973400	720575940613496104	137664	69992	4339	137664.0	69992.0	4339.0	5247243.0		not_a_neuron	glia							glutamate	0.3655782639980316	center				
82335897588142312	720575940627467879	170064	72656	1334	170064.0	72656.0	1334.0	7135962.0		not_a_neuron	glia							<NA>		right				
77618168474459104	720575940621937193	101312	27408	4545	101312.0	27408.0	4545.0	2353052.0		not_a_neuron	glia							<NA>		left				
77759112188163879	720575940634888311	104063	30417	4906						not_a_neuron	glia							<NA>		left				
76704130580237592	720575940583912207	88550	39215	3510						not_a_neuron	glia							<NA>		left				
79659068012384888	720575940604780210	131441	30399	2749						not_a_neuron	glia							dopamine	0.4795161485671997	right				
81278305177310955	720575940626275844	155126	42563	4103						not_a_neuron	glia							<NA>		right				
79026367991686073	720575940589559303	122321	40163	4487						not_a_neuron	glia							<NA>		left				
80014966249671751	720575940616862732	136472	91376	3348	136472.0	91376.0	3348.0	5441573.0		not_a_neuron	glia							gaba	0.329656183719635	right				
81139835095961938	720575940618708529	153094	76003	1334						not_a_neuron	trachea							acetylcholine	0.49253854155540466	right				
78955655179894808	720575940613789346	121362	35328	770						not_a_neuron	trachea							<NA>		left				
80999922577085876	720575940632671699	151378	88576	4059						not_a_neuron	trachea							<NA>		right				
81069603790318764	720575940628212891	151725	77572	1050						not_a_neuron	trachea							<NA>		right				
79165936913619506	720575940607694603	124570	22985	2035						not_a_neuron	trachea							<NA>		left				
76987873231957551	720575940629055170	92715	72843	2702						not_a_neuron	trachea							<NA>		left				
77621260582398497	720575940627836009	101602	74017	2408						not_a_neuron	trachea							<NA>		left				
80929347338436373	720575940626779706	149879	85263	1347						not_a_neuron	trachea							<NA>		right				
81984260025896462	720575940623258807	165285	76085	1550						not_a_neuron	trachea							<NA>		right				
77551166782801669	720575940629522391	100628	77717	2745						not_a_neuron	trachea							<NA>		left				
77267011679298074	720575940624567629	96377	37783	2067						not_a_neuron	trachea							acetylcholine	0.8017705082893372	left				
81067610791238337	720575940616715869	151756	48751	366						not_a_neuron	trachea							<NA>		right				
79448511267323503	720575940626241917	128284	38669	982						not_a_neuron	trachea							<NA>		left				
77971248742831206	720575940616868537	106667	45725	1121						not_a_neuron	trachea							<NA>		left				
80433604898872285	720575940619514247	142682	38185	499						not_a_neuron	trachea							<NA>		right				
80857673461160414	720575940640580085	148674	65250	5318						not_a_neuron	trachea							<NA>		right				
81069466418507037	720575940635240383	152265	76037	1593						not_a_neuron	glia							<NA>		right		fw048528		
83670980119368807	720575940621138608	189882	44605	5376						not_a_neuron	trachea							<NA>		right				
74807748168480031	720575940617779089	61050	92634	5459							trachea							octopamine	0.525661051273346	left				
76353936059301950	720575940613768098	83726	64040	2754						not_a_neuron	trachea							dopamine	0.3183056116104126	left				
74804174688136946	720575940626721405	61016	39257	5004						not_a_neuron	trachea							glutamate	0.5063058137893677	left				
76496391802800822	720575940632071884	85806	88865	4696						not_a_neuron	trachea							<NA>		left				
75859568479163975	720575940634090396	76070	37055	5308						not_a_neuron	trachea							<NA>		left				
81842835879820086	720575940629580076	163064	65357	5422						not_a_neuron	trachea							acetylcholine	0.3876054584980011	right				
84869379140968742	720575940619123505	206857	76169	5680	186544.0	81384.0	4447.0	7708821.0		not_a_neuron	trachea							acetylcholine	0.2863742709159851	right				
76072942118718475	720575940624672845	79242	70832	2723						not_a_neuron	trachea							acetylcholine	0.46873125433921814	left				
77128198269237297	720575940624235981	94637	66455	1873						not_a_neuron	trachea							<NA>		left				
81702166506607372	720575940625739651	161507	67139	671						not_a_neuron	trachea							glutamate	0.8162587285041809	right				
81773772603918329	720575940609373508	162660	84728	3602						not_a_neuron	trachea							<NA>		right				
81562735023865054	720575940630107385	159515	85773	3248						not_a_neuron	trachea							<NA>		right				
85361822844339954	720575940633022690	214005	74088	5302						not_a_neuron	trachea							acetylcholine	0.3942558169364929	right				
82125066770863429	720575940627731974	167094	77312	5489						not_a_neuron	trachea							<NA>		right				
77198911215087201	720575940610805458	95585	71659	6427						not_a_neuron	trachea							glutamate	0.41061410307884216	left				
81139285876814415	720575940637257700	153235	67296	5302						not_a_neuron	trachea							<NA>		right				
84589347072206520	720575940626314270	203480	97795	4361						not_a_neuron	trachea							glutamate	0.4476540982723236	right				
77478667600643033	720575940629707369	99907	45863	1588						not_a_neuron	trachea							<NA>		left				
84940847195960954	720575940613517521	208394	92460	4530						not_a_neuron	trachea							glutamate	0.6506430506706238	right				
84233998590629640	720575940621190388	198423	45372	3648	201488.0	56168.0	3466.0	8115579.0		not_a_neuron	trachea							glutamate	0.6995267868041992	right				
77832848052694230	720575940636520816	105165	81513	4047						not_a_neuron	trachea							<NA>		left				
74102480312968086	720575940626867749	50186	69096	6514						not_a_neuron	trachea							gaba	0.4671427309513092	left				
82195641271054303	720575940620138991	168194	80062	2575						not_a_neuron	trachea							glutamate	0.5933787822723389	right				
84304092524331534	720575940619158577	199144	41368	4415						not_a_neuron	trachea							<NA>		right				
73821623677398052	720575940629045242	46174	77652	5505						not_a_neuron	trachea							glutamate	0.4031033217906952	left				
76070399766646771	720575940644240676	79188	33150	4773						not_a_neuron	trachea							<NA>		left				
76987873231944838	720575940613779921	92365	72848	2684						not_a_neuron	trachea							<NA>		left				
74452537260176811	720575940616422412	56194	41828	5970						not_a_neuron	trachea							acetylcholine	0.29535725712776184	left				
82970728382722568	720575940619156273	179843	95731	3231						not_a_neuron	trachea							glutamate	0.4086003303527832	right				
82829990961464605	720575940627590376	177355	95374	3719						not_a_neuron	trachea							acetylcholine	0.703038215637207	right				
82825867658717844	720575940616227701	177443	33624	2719						not_a_neuron	trachea							<NA>		right				
82826623438919616	720575940628781611	177736	44912	1889						not_a_neuron	trachea							<NA>		right				
79871754860304880	720575940629804482	134978	54738	3487						not_a_neuron	trachea							<NA>		left				
82900016242476306	720575940635947375	179016	90472	4668	179016.0	90472.0	4668.0	7540053.0		not_a_neuron	glia							acetylcholine	0.5322660207748413	right				
84657448274644818	720575940615953932	204221	63811	5648	204176.0	63912.0	5667.0	8146852.0		not_a_neuron	glia							glutamate	0.372382789850235	right				
84657654366637595	720575940636977263	204636	66839	5636	204536.0	66856.0	5650.0	8165754.0		not_a_neuron	glia							acetylcholine	0.7023696303367615	right				
85080072788831299	720575940612298850	210140	69754	4059	210000.0	69616.0	4045.0	8516384.0		not_a_neuron	glia							glutamate	0.3848607838153839	right				
85009772764054452	720575940625708436	209268	71154	3996	209416.0	71112.0	3989.0	8516036.0		not_a_neuron	glia							glutamate	0.3828819692134857	right				
84939679099173656	720575940633154956	207813	74708	5616	207392.0	74776.0	5644.0	8544554.0		not_a_neuron	glia							acetylcholine	0.5270769000053406	right				
85221428886574874	720575940650806137	212089	78544	5031	212184.0	78456.0	5048.0	8542787.0		not_a_neuron	glia							gaba	0.34699875116348267	right				
84658135469509489	720575940626795530	204175	74253	5678	204152.0	74296.0	5654.0	8199924.0		not_a_neuron	glia							glutamate	0.30573099851608276	right				
85009635324969370	720575940616568386	209166	68335	3933	209208.0	68384.0	3941.0	8515885.0		not_a_neuron	glia							acetylcholine	0.44038721919059753	right				
84939060690429445	720575940630342394	208122	65462	5707	208112.0	65368.0	5708.0	8497128.0		not_a_neuron	glia							acetylcholine	0.7919718027114868	right				
84024541760128908	720575940645930862	194755	69381	4932	194808.0	69352.0	4949.0	7919079.0		not_a_neuron	glia							acetylcholine	0.4865991771221161	right				
84728366708184393	720575940627440003	204790	72138	5627	204720.0	72072.0	5639.0	8165884.0		not_a_neuron	glia							acetylcholine	0.4304264783859253	right				
85220810478209167	720575940613421465	212254	69646	5412	212104.0	69696.0	5418.0	8526291.0		not_a_neuron	glia							acetylcholine	0.6368865966796875	right				
85221291447231373	720575940644699040	212334	76688	4725	212328.0	76760.0	4719.0	8542832.0		not_a_neuron	glia							acetylcholine	0.4405667185783386	right				
82195298142757518	720575940617167078	168851	74588	5695	188256.0	77560.0	5557.0	7715106.0		not_a_neuron	trachea							<NA>		right				
83180322585594978	720575940612676757	182331	72467	1807	191672.0	74440.0	2762.0	7929189.0		not_a_neuron	trachea							gaba	0.46687251329421997	right				
82476704400313605	720575940623792893	172408	74327	5914						not_a_neuron	trachea							gaba	0.9906202554702759	right				
84096422399951808	720575940608048220	195871	92747	5459						not_a_neuron	trachea							<NA>		right				
75859980594591767	720575940620387206	76370	43425	3657						not_a_neuron	trachea							<NA>		left				
84586804652574455	720575940632292111	203196	59169	5663	203112.0	57792.0	5651.0	8145552.0		not_a_neuron	glia							gaba	0.412495493888855	right				
74385054734354421	720575940621608316	55119	84754	6078						not_a_neuron	trachea							<NA>		left				
75158492578874629	720575940620193195	65598	76394	6848						not_a_neuron	trachea							<NA>		left				
75863279196664638	720575940612595058	76429	91984	4253						not_a_neuron	trachea							glutamate	0.4671107232570648	left				
83251722524968290	720575940622964257	184113	87691	5074	184016.0	87704.0	5062.0	7738000.0		not_a_neuron	glia							acetylcholine	0.6494721174240112	right				
75016105822843877	720575940622226949	63701	51033	6687						not_a_neuron	trachea							<NA>		left				
85361066930453741	720575940616076594	214804	62640	5566						not_a_neuron	trachea							<NA>		right				
74312143436049791	720575940635169375	53849	46981	6193						not_a_neuron	trachea							gaba	0.6137046217918396	left				
84937823606072401	720575940622296396	208126	47383	5008						not_a_neuron	trachea							glutamate	0.5798364281654358	right				
82758797382451834	720575940624246310	176566	83019	2295						not_a_neuron	trachea							<NA>		right				
73960918123982500	720575940623486611	48628	56124	6084						not_a_neuron	trachea							acetylcholine	0.7581334114074707	left				
85010803757187573	720575940627586325	209235	86316	5327						not_a_neuron	trachea							gaba	0.5609002709388733	right				
85431504393851429	720575940611491886	215628	63592	5385	206752.0	61304.0	3868.0	8485594.0		not_a_neuron	trachea							gaba	0.5554210543632507	right				
76565798273172097	720575940635911023	86347	74837	3239						not_a_neuron	trachea							glutamate	0.42480817437171936	left				
76073148277390753	720575940627929576	79509	74091	3034	72000.0	74112.0	3211.0	1348717.0		not_a_neuron	trachea							<NA>		left				
77621260984854122	720575940635369151	101852	73477	5348	101824.0	73392.0	5329.0	2576993.0		not_a_neuron	glia							dopamine	0.28940197825431824	left				
82405098504307213	720575940620456139	171539	55555	4448	171512.0	55672.0	4428.0	7093183.0		not_a_neuron	glia							glutamate	0.4422648549079895	right				
84516229750064660	720575940624738301	202284	56615	5686	202064.0	56712.0	5673.0	8121339.0		not_a_neuron	glia							gaba	0.2785336375236511	right				
82688909943157782	720575940640777379	175084	90508	4395	174632.0	90416.0	4432.0	7483009.0		not_a_neuron	glia									right				
